trigger,stamp,channel,index,type,delay,factor,rate,count,data
17638,17:10:01,1,8801,0,1.125E-6,1,3.368E6,1670,1.4194,1.4017,1.3825,1.3628,1.3435,1.3245,1.3056,1.2866,1.2677,1.2491,1.2304,1.2111,1.19,1.1662,1.1432,1.1251,1.1155,1.1129,1.1111,1.1043,1.0912,1.0746,1.056,1.0369,1.0167,0.9952,0.97296,0.95031,0.92682,0.90281,0.87877,0.85503,0.83132,0.80761,0.7839,0.76018,0.73647,0.71276,0.68905,0.66534,0.64162,0.61791,0.59414,0.56978,0.54547,0.52221,0.50102,0.48206,0.46394,0.4452,0.42495,0.40401,0.38245,0.36027,0.33725,0.31345,0.28936,0.26548,0.24177,0.21805,0.19434,0.17071,0.14767,0.12452,0.10027,0.07401,0.045874,0.016811,-0.012201,-0.041138,-0.070715,-0.099502,-0.12601,-0.14925,-0.17023,-0.19045,-0.21129,-0.23173,-0.2521,-0.2739,-0.29851,-0.32585,-0.3549,-0.38467,-0.41458,-0.4453,-0.47647,-0.50757,-0.53858,-0.56978,-0.60068,-0.6308,-0.65983,-0.68814,-0.71622,-0.74454,-0.773,-0.80145,-0.82991,-0.85842,-0.88723,-0.91593,-0.94403,-0.97107,-0.99722,-1.023,-1.0488,-1.0749,-1.1009,-1.127,-1.1531,-1.1786,-1.204,-1.2303,-1.2584,-1.2889,-1.3205,-1.3518,-1.3815,-1.4101,-1.4383,-1.4664,-1.4947,-1.5228,-1.5511,-1.5802,-1.6103,-1.6412,-1.6724,-1.7035,-1.736,-1.7688,-1.799,-1.8233,-1.8407,-1.8548,-1.8702,-1.8902,-1.9128,-1.937,-1.9626,-1.9898,-2.0194,-2.0489,-2.0758,-2.0998,-2.1218,-2.142,-2.1602,-2.1754,-2.1887,-2.202,-2.2176,-2.2378,-2.2576,-2.271,-2.2731,-2.2662,-2.2537,-2.2391,-2.2236,-2.2052,-2.1849,-2.1637,-2.1416,-2.1183,-2.0937,-2.0679,-2.0405,-2.0119,-1.9825,-1.9528,-1.9221,-1.891,-1.8599,-1.8289,-1.7977,-1.7667,-1.7364,-1.7077,-1.68,-1.652,-1.6222,-1.5906,-1.5577,-1.5236,-1.4882,-1.4506,-1.4118,-1.3734,-1.3365,-1.3004,-1.265,-1.2301,-1.1962,-1.1633,-1.1306,-1.0971,-1.0619,-1.0259,-0.98995,-0.95506,-0.92139,-0.8884,-0.85557,-0.82216,-0.78658,-0.75145,-0.72025,-0.69666,-0.68102,-0.66773,-0.65085,-0.62696,-0.5992,-0.56912,-0.53823,-0.50626,-0.47281,-0.43887,-0.40538,-0.37218,-0.33899,-0.30579,-0.27259,-0.2394,-0.2062,-0.17301,-0.13958,-0.10564,-0.072087,-0.039932,-0.0097718,0.018922,0.046666,0.073963,0.10034,0.12592,0.15169,0.1786,0.20669,0.23538,0.2642,0.29272,0.32117,0.34962,0.37808,0.4064,0.43448,0.46279,0.49181,0.52212,0.55339,0.58463,0.61485,0.64381,0.67209,0.70017,0.72855,0.75733,0.78608,0.81428,0.84157,0.86817,0.89415,0.91951,0.94512,0.97147,0.99569,1.0148,1.025,1.0288,1.0333,1.0452,1.0654,1.0902,1.1166,1.142,1.1674,1.1935,1.2202,1.2477,1.276,1.3048,1.3335,1.3623,1.3915,1.4202,1.4473,1.4722,1.4957,1.5186,1.5421,1.5667,1.5914,1.6146,1.6348,1.6518,1.6672,1.6832,1.701,1.7195,1.7386,1.7584,1.7793,1.8015,1.8233,1.8434,1.8611,1.8774,1.8932,1.9096,1.9269,1.9441,1.9602,1.9744,1.9862,1.9972,2.0089,2.0226,2.0383,2.0535,2.0656,2.0738,2.0794,2.0827,2.0843,2.0826,2.0787,2.0755,2.0758,2.079,2.0839,2.0902,2.0977,2.1073,2.1176,2.1273,2.1354,2.1429,2.1498,2.1561,2.1614,2.1661,2.1704,2.1751,2.1804,2.1858,2.1903,2.1929,2.1938,2.1935,2.1925,2.1911,2.1888,2.1861,2.1835,2.1806,2.1771,2.1744,2.1741,2.1771,2.1822,2.1881,2.1933,2.198,2.2027,2.2075,2.2124,2.2178,2.223,2.2271,2.2291,2.2292,2.2285,2.228,2.2278,2.2274,2.2274,2.2281,2.2305,2.2337,2.2363,2.2368,2.2345,2.231,2.2284,2.2283,2.2303,2.2333,2.2363,2.2388,2.2416,2.2441,2.2459,2.2468,2.2471,2.2467,2.2457,2.243,2.2394,2.237,2.2378,2.2426,2.249,2.254,2.2549,2.2522,2.2484,2.246,2.247,2.2501,2.2534,2.2549,2.2534,2.2501,2.247,2.246,2.2478,2.2509,2.2539,2.2553,2.2556,2.2553,2.255,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2545,2.2543,2.2546,2.2563,2.2593,2.2624,2.2639,2.2626,2.2594,2.2562,2.255,2.2565,2.2596,2.2626,2.2643,2.2649,2.265,2.2644,2.2631,2.2605,2.2576,2.2553,2.2544,2.2543,2.2547,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2546,2.2543,2.2545,2.2561,2.2594,2.2628,2.2641,2.2614,2.2556,2.2494,2.2459,2.2464,2.2491,2.2526,2.2555,2.2581,2.2608,2.2631,2.2644,2.265,2.265,2.2643,2.2628,2.2602,2.2573,2.2551,2.2542,2.2538,2.2541,2.255,2.2571,2.2599,2.2626,2.2642,2.2646,2.2644,2.264,2.2639,2.2639,2.2639,2.2639,2.2639,2.2639,2.2639,2.2639,2.2639,2.2639,2.2639,2.2639,2.2642,2.2645,2.2645,2.2634,2.2611,2.2582,2.2557,2.2544,2.2539,2.2539,2.2547,2.2564,2.2595,2.2625,2.2639,2.2625,2.2592,2.256,2.255,2.2567,2.2598,2.2628,2.2643,2.2646,2.2643,2.264,2.2639,2.2639,2.2639,2.2639,2.2641,2.2645,2.2646,2.2639,2.2619,2.2591,2.2563,2.2547,2.2543,2.2545,2.2549,2.2549,2.2545,2.2543,2.2546,2.2561,2.2587,2.2616,2.2637,2.2647,2.265,2.2648,2.2638,2.2618,2.2589,2.2562,2.2547,2.2543,2.2545,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.255,2.2556,2.2562,2.2558,2.2532,2.2474,2.2411,2.2372,2.2384,2.2437,2.2501,2.2547,2.2562,2.256,2.2553,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2552,2.2555,2.2555,2.2547,2.2525,2.2496,2.247,2.2456,2.2453,2.2456,2.2459,2.246,2.246,2.246,2.246,2.246,2.246,2.246,2.246,2.246,2.246,2.246,2.246,2.246,2.246,2.246,2.246,2.2464,2.2466,2.2463,2.2447,2.2416,2.2386,2.237,2.2382,2.2414,2.2446,2.2459,2.2444,2.2414,2.2383,2.2367,2.2367,2.2372,2.2373,2.2362,2.234,2.2314,2.2287,2.2261,2.2234,2.2209,2.2191,2.218,2.2173,2.2176,2.2194,2.2245,2.2313,2.2363,2.2361,2.2299,2.2209,2.2126,2.2077,2.205,2.2033,2.2015,2.199,2.1963,2.1938,2.1921,2.1919,2.1927,2.1931,2.1915,2.1877,2.1825,2.1771,2.172,2.1666,2.1613,2.1572,2.1553,2.1558,2.1568,2.1565,2.1534,2.1486,2.1431,2.1379,2.1334,2.129,2.1243,2.1186,2.1119,2.1046,2.0971,2.0899,2.0828,2.0757,2.0686,2.0613,2.0538,2.0466,2.04,2.0349,2.0309,2.0267,2.0206,2.0117,2.0012,1.9911,1.9833,1.9782,1.9743,1.97,1.9643,1.9581,1.9512,1.943,1.9331,1.9217,1.9093,1.8963,1.8828,1.8685,1.8539,1.8395,1.8255,1.8116,1.7973,1.7819,1.7639,1.7456,1.73,1.7203,1.7174,1.7157,1.7094,1.6934,1.6703,1.6458,1.6261,1.6138,1.6056,1.598,1.5876,1.5742,1.5596,1.5446,1.5302,1.516,1.5018,1.4875,1.4734,1.4596,1.4455,1.4308,1.4153,1.3995,1.3827,1.3645,1.3441,1.3221,1.3,1.2793,1.26,1.2412,1.2226,1.2034,1.1827,1.1625,1.1453,1.1336,1.1273,1.1224,1.115,1.1036,1.0903,1.0751,1.0581,1.0383,1.0165,0.99405,0.97238,0.95136,0.93032,0.90875,0.88627,0.8631,0.8393,0.81488,0.78956,0.76313,0.73656,0.71082,0.68642,0.6628,0.63946,0.6159,0.59162,0.56724,0.54375,0.52216,0.50293,0.48478,0.46623,0.44617,0.42533,0.40387,0.38179,0.35892,0.33521,0.31113,0.28719,0.26348,0.23977,0.21606,0.19237,0.16926,0.14619,0.12218,0.096276,0.068375,0.039394,0.010308,-0.018415,-0.04761,-0.076437,-0.1039,-0.12938,-0.1534,-0.17646,-0.19905,-0.22046,-0.24096,-0.26201,-0.28504,-0.30971,-0.33565,-0.36283,-0.39139,-0.42179,-0.45321,-0.48469,-0.51569,-0.54689,-0.57787,-0.60815,-0.63753,-0.66629,-0.69443,-0.72193,-0.74827,-0.77384,-0.79963,-0.82659,-0.8547,-0.88341,-0.91221,-0.94088,-0.97006,-0.99897,-1.0266,-1.0518,-1.0749,-1.0976,-1.122,-1.1491,-1.1778,-1.207,-1.2357,-1.2639,-1.292,-1.3206,-1.3502,-1.381,-1.4124,-1.4433,-1.4729,-1.5015,-1.5296,-1.5577,-1.586,-1.6141,-1.6425,-1.6716,-1.7027,-1.7351,-1.7662,-1.7937,-1.8167,-1.8372,-1.8571,-1.878,-1.8986,-1.9195,-1.9414,-1.9656,-1.9919,-2.0188,-2.0449,-2.0702,-2.0953,-2.119,-2.1396,-2.1551,-2.1673,-2.1803,-2.198,-2.224,-2.2524,-2.2751,-2.2854,-2.2853,-2.2783,-2.2676,-2.2543,-2.2364,-2.2157,-2.194,-2.1719,-2.1485,-2.124,-2.0992,-2.0742,-2.0486,-2.022,-1.9938,-1.964,-1.9329,-1.9012,-1.8688,-1.8351,-1.8011,-1.7685,-1.7385,-1.7107,-1.6832,-1.654,-1.6224,-1.5894,-1.5555,-1.5211,-1.486,-1.4502,-1.4143,-1.3786,-1.3431,-1.3075,-1.2719,-1.2364,-1.2008,-1.1652,-1.1297,-1.0939,-1.058,-1.0223,-0.98742,-0.95385,-0.92114,-0.88829,-0.85422,-0.81663,-0.77829,-0.74366,-0.71724,-0.70009,-0.68686,-0.6716,-0.65015,-0.62554,-0.59862,-0.56989,-0.53919,-0.50623,-0.472,-0.43748,-0.40221,-0.36614,-0.33026,-0.29549,-0.2616,-0.22834,-0.19571,-0.1637,-0.13231,-0.10154,-0.071418,-0.042195,-0.014104,0.013804,0.042536,0.073032,0.10467,0.13595,0.1654,0.1925,0.21823,0.24357,0.2694,0.29515,0.32094,0.34727,0.37452,0.40245,0.43101,0.46019,0.49029,0.52147,0.55278,0.58322,0.61234,0.64069,0.66877,0.69706,0.72552,0.75397,0.78243,0.81092,0.83972,0.86845,0.89661,0.92464,0.95416,0.98168,1.0032,1.0142,1.0162,1.017,1.0245,1.0411,1.0627,1.0867,1.1108,1.1358,1.162,1.1889,1.2163,1.2445,1.2733,1.3021,1.3307,1.3595,1.3881,1.4161,1.4431,1.4695,1.4953,1.5204,1.5455,1.5701,1.5932,1.6139,1.6313,1.6469,1.6626,1.6801,1.6985,1.7176,1.7372,1.7579,1.78,1.802,1.8224,1.8404,1.8569,1.8727,1.889,1.9056,1.9222,1.9388,1.9555,1.9731,1.9905,2.0064,2.0191,2.0287,2.037,2.046,2.058,2.0724,2.0855,2.0932,2.0923,2.0858,2.0784,2.075,2.0749,2.0765,2.0806,2.0877,2.0995,2.1133,2.1256,2.1336,2.1387,2.1425,2.1464,2.1511,2.1558,2.1606,2.1653,2.1703,2.1754,2.1801,2.1839,2.187,2.1895,2.1913,2.1926,2.1935,2.1937,2.1927,2.1896,2.1839,2.1779,2.1742,2.174,2.1757,2.1791,2.1835,2.1898,2.1976,2.2054,2.2118,2.2176,2.2227,2.2266,2.2289,2.2293,2.2287,2.228,2.228,2.228,2.228,2.228,2.2282,2.2286,2.2286,2.2278,2.2248,2.2209,2.2185,2.2203,2.2272,2.2362,2.2439,2.2474,2.2479,2.2469,2.246,2.2461,2.2465,2.2466,2.246,2.2438,2.2406,2.2378,2.237,2.2388,2.2419,2.2449,2.2463,2.2462,2.2457,2.2456,2.2471,2.2501,2.2532,2.2549,2.2538,2.2506,2.2474,2.246,2.2474,2.2504,2.2535,2.2552,2.2556,2.2554,2.255,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2546,2.2543,2.2544,2.2555,2.2579,2.2608,2.2633,2.2645,2.265,2.2649,2.2642,2.2625,2.2597,2.2569,2.2549,2.2543,2.2544,2.2548,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2548,2.2545,2.2543,2.2548,2.2567,2.2598,2.2627,2.2639,2.2625,2.2594,2.2564,2.2547,2.2543,2.2545,2.2549,2.2549,2.2549,2.2549,2.2549,2.2548,2.2544,2.2543,2.2548,2.2567,2.2595,2.2623,2.2641,2.2646,2.2644,2.264,2.2639,2.2639,2.2639,2.2639,2.2639,2.2639,2.2639,2.2639,2.2639,2.2639,2.2639,2.2639,2.2639,2.2639,2.2639,2.2639,2.2642,2.2646,2.2644,2.2633,2.2605,2.2573,2.2552,2.2554,2.2579,2.2611,2.2636,2.2647,2.265,2.2648,2.2639,2.2617,2.2585,2.2558,2.255,2.2572,2.2606,2.2634,2.2636,2.2614,2.2582,2.2555,2.2543,2.2538,2.254,2.2548,2.2567,2.2599,2.2628,2.2639,2.2624,2.2594,2.2563,2.2547,2.2543,2.2545,2.2549,2.2547,2.2537,2.2529,2.254,2.259,2.2682,2.2773,2.2819,2.2785,2.2699,2.2604,2.2545,2.253,2.2535,2.2546,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2551,2.2555,2.2556,2.255,2.2528,2.2496,2.2469,2.246,2.2477,2.2509,2.2538,2.2553,2.2556,2.2553,2.255,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.255,2.2553,2.2556,2.2554,2.2542,2.2517,2.2488,2.2464,2.2454,2.2453,2.2457,2.2459,2.246,2.246,2.246,2.246,2.246,2.246,2.246,2.246,2.2463,2.2466,2.2464,2.2451,2.2426,2.2397,2.2374,2.2364,2.2364,2.2367,2.237,2.237,2.237,2.237,2.237,2.237,2.237,2.237,2.237,2.2373,2.2376,2.2374,2.2361,2.2339,2.2312,2.2285,2.2255,2.2217,2.2188,2.219,2.2248,2.2345,2.2432,2.2458,2.2411,2.2324,2.2233,2.2166,2.2113,2.2065,2.2024,2.1989,2.1961,2.1939,2.1923,2.1918,2.1926,2.1931,2.1919,2.1882,2.1828,2.1773,2.1732,2.1704,2.1683,2.1663,2.164,2.1616,2.1593,2.1569,2.1547,2.1531,2.1511,2.1476,2.1421,2.1348,2.127,2.1195,2.1124,2.1053,2.0981,2.091,2.0839,2.0768,2.0697,2.0625,2.055,2.0477,2.041,2.0354,2.031,2.0268,2.0217,2.0151,2.0075,2,1.9935,1.9886,1.9843,1.9799,1.9743,1.9681,1.9613,1.9533,1.9437,1.9325,1.9202,1.9074,1.894,1.8797,1.8652,1.8507,1.8365,1.8222,1.808,1.7938,1.7796,1.7653,1.7511,1.7368,1.7223,1.7078,1.6938,1.681,1.6695,1.6581,1.6461,1.6325,1.6179
